id_pedido,id_item,descricao,qtd,preco_unitario,preco_baseline
PC000745,1,Câmara de ar para pneu OTR,1,36429.2,39118.85
PC000745,2,Protetor de pneu OTR,6,84175.18,80032.63
PC000746,1,Estopim de segurança,260,394.56,456.68
PC000746,2,Cordel detonante 10g/m,240,443.1,472.12
PC000746,3,Cordel detonante 10g/m,108,473.01,471.38
PC000747,1,Massa de socaria refratária,91,1648.43,1775.45
PC000747,2,Argamassa refratária,93,564.0,633.94
PC000747,3,Concreto refratário denso,46,2064.94,2150.49
PC000747,4,Argamassa refratária,120,1209.15,1116.2
PC000748,1,Protetor auricular tipo plug,57,143.58,135.4
PC000749,1,"Válvula borboleta 24""",8,44684.05,42244.67
PC000750,1,Luva de raspa de couro,238,59.29,54.14
PC000750,2,Luva de raspa de couro,336,252.86,285.7
PC000750,3,Óculos de segurança ampla visão,37,68.74,77.73
PC000751,1,Cone de britagem,6,61225.25,58632.55
PC000751,2,Manta de revestimento de britador,3,21878.34,24107.67
PC000751,3,Cone de britagem,6,47364.35,53689.8
PC000751,4,Placa de desgaste do britador,1,9928.85,9634.65
PC000752,1,Raspador de correia primário,4,5397.92,5122.85
PC000752,2,Raspador de correia primário,10,20634.41,19485.72
PC000753,1,Óculos de segurança ampla visão,96,19.73,18.5
PC000753,2,Respirador semifacial,360,60.64,66.04
PC000753,3,Bota de segurança com biqueira,16,201.85,232.03
PC000753,4,Protetor auricular tipo plug,411,136.79,140.36
PC000754,1,Motor elétrico 250cv,17,32282.63,37372.51
PC000754,2,"Cabo de potência 0,6/1kV 240mm²",28,10224.04,10482.42
PC000754,3,Transformador a seco 500kVA,17,3471.02,3296.74
PC000754,4,Disjuntor caixa moldada 400A,10,21487.21,23235.65
PC000754,5,Motor elétrico 250cv,9,12912.01,11583.8
PC000755,1,Capacete de segurança classe B,327,87.83,82.37
PC000755,2,Respirador semifacial,338,266.0,242.69
PC000755,3,Óculos de segurança ampla visão,174,92.0,90.4
PC000755,4,Óculos de segurança ampla visão,267,166.77,183.27
PC000755,5,Bota de segurança com biqueira,421,246.94,220.76
PC000756,1,Protetor de pneu OTR,1,38368.28,37745.34
PC000756,2,Protetor de pneu OTR,2,18256.28,20622.9
PC000756,3,Pneu OTR 40.00R57,6,31210.17,36189.59
PC000756,4,Pneu OTR 27.00R49,5,51806.26,50366.19
PC000757,1,Óleo de motor 15W40,137,850.49,783.57
PC000757,2,Óleo hidráulico ISO VG 68,59,150.14,171.81
PC000758,1,Eixo principal de britador,1,37184.82,34412.01
PC000758,2,Cone de britagem,8,41052.96,45173.03
PC000759,1,Pneu OTR 27.00R49,6,38082.23,35565.74
PC000759,2,Pneu OTR 40.00R57,4,41383.76,37898.18
PC000759,3,Câmara de ar para pneu OTR,2,45464.77,40670.05
PC000760,1,Placa de desgaste do britador,6,47330.36,50503.23
PC000760,2,Placa de desgaste do britador,7,30058.64,30751.81
PC000761,1,Manta de revestimento de britador,5,57597.45,53110.19
PC000761,2,Rolamento de britador,5,8396.63,8082.45
PC000761,3,Mandíbula fixa para britador,5,51187.86,48166.15
PC000762,1,Bota de segurança com biqueira,381,205.93,202.07
PC000762,2,Bota de segurança com biqueira,245,294.35,276.44
PC000762,3,Bota de segurança com biqueira,294,188.49,185.85
PC000762,4,Protetor auricular tipo plug,359,251.1,233.86
PC000762,5,Óculos de segurança ampla visão,25,137.8,134.88
PC000763,1,Eixo principal de britador,6,33618.34,31636.71
PC000763,2,Mandíbula fixa para britador,3,26928.01,27767.3
PC000763,3,Cone de britagem,6,61919.52,56595.27
PC000763,4,Rolamento de britador,6,35034.08,34545.83
PC000763,5,Rolamento de britador,8,20410.38,23120.94
PC000764,1,Argamassa refratária,28,1727.84,1552.7
PC000764,2,Massa de socaria refratária,73,435.91,508.4
PC000764,3,Massa de socaria refratária,136,1648.29,1502.08
PC000765,1,Eixo principal de britador,6,30636.73,30626.12
PC000765,2,Mandíbula fixa para britador,3,15437.88,14569.08
PC000766,1,Rolamento de britador,1,30685.08,31886.62
PC000766,2,Placa de desgaste do britador,3,36665.93,34161.13
PC000766,3,Eixo principal de britador,5,7538.94,8262.96
PC000766,4,Mandíbula fixa para britador,3,15077.27,16367.72
PC000767,1,Emulsão explosiva bombeada,256,56.5,50.76
PC000768,1,"Bit de perfuração 4 1/2""",2,249497.52,288241.35
PC000769,1,Rolamento de britador,7,38891.19,38869.72
PC000769,2,Eixo principal de britador,5,59437.71,55114.65
PC000770,1,Óleo de engrenagem ISO 320,156,443.75,510.92
PC000770,2,Óleo hidráulico ISO VG 68,38,501.36,545.78
PC000770,3,Óleo de motor 15W40,110,680.22,756.79
PC000770,4,Óleo de motor 15W40,41,827.05,880.23
PC000771,1,Protetor de pneu OTR,6,59260.39,61975.72
PC000771,2,Câmara de ar para pneu OTR,3,36525.39,33360.17
PC000771,3,Câmara de ar para pneu OTR,4,40036.43,36434.42
PC000771,4,Protetor de pneu OTR,2,41911.44,48288.73
PC000771,5,Pneu OTR 40.00R57,1,76722.96,71663.9
PC000772,1,Cone de britagem,5,28344.78,29106.39
PC000772,2,Mandíbula fixa para britador,1,32201.7,31166.84
PC000772,3,Cone de britagem,7,27855.81,26725.52
PC000772,4,Mandíbula fixa para britador,7,17717.26,16291.7
PC000773,1,Pneu OTR 27.00R49,6,84791.19,89288.12
PC000774,1,Graxa de lítio EP2,185,855.13,849.63
PC000774,2,Graxa de lítio EP2,48,622.81,579.62
PC000774,3,Óleo hidráulico ISO VG 68,85,802.45,740.38
PC000775,1,Rolamento de britador,6,51178.22,53339.99
PC000775,2,Placa de desgaste do britador,1,11525.08,12104.88
PC000775,3,Placa de desgaste do britador,3,48315.85,55138.29
PC000775,4,Rolamento de britador,5,32147.47,30888.04
PC000775,5,Rolamento de britador,5,10402.17,10278.95
PC000776,1,Compressor para perfuração,1,831172.69,826398.31
PC000777,1,Óculos de segurança ampla visão,152,140.48,127.09
PC000778,1,Eixo principal de britador,6,54910.76,53786.01
PC000778,2,Placa de desgaste do britador,6,28834.4,25997.63
PC000779,1,Pneu OTR 27.00R49,5,17154.33,18939.47
PC000779,2,Pneu OTR 27.00R49,1,60651.96,57364.94
PC000779,3,Pneu OTR 40.00R57,6,87429.31,82471.58
PC000779,4,Câmara de ar para pneu OTR,6,78353.73,82062.97
PC000779,5,Pneu OTR 40.00R57,3,62528.22,59835.83
PC000780,1,Capacete de segurança classe B,14,90.75,82.54
PC000780,2,Óculos de segurança ampla visão,262,76.39,80.68
PC000780,3,Bota de segurança com biqueira,104,109.0,105.77
PC000781,1,Serviço de manutenção preventiva de britador,3,42121.79,43068.45
PC000781,2,Serviço de manutenção preventiva de britador,1,86911.64,78962.37
PC000782,1,Compressor para perfuração,1,252290.63,249642.83
PC000782,2,"Bit de perfuração 4 1/2""",2,280461.69,326337.34
PC000783,1,Graxa de lítio EP2,120,314.74,307.87
PC000783,2,Fluido refrigerante concentrado,156,694.88,669.83
PC000783,3,Graxa de lítio EP2,16,238.5,227.08
PC000783,4,Óleo de motor 15W40,7,744.72,799.15
PC000783,5,Óleo hidráulico ISO VG 68,52,98.19,93.02
PC000784,1,Cordel detonante 10g/m,375,433.9,454.14
PC000784,2,Emulsão explosiva bombeada,60,423.55,392.46
PC000785,1,Compressor para perfuração,3,179376.17,185798.94
PC000785,2,Punho de perfuração,1,617539.92,679794.21
PC000785,3,Haste de perfuração T45,2,800982.23,717252.06
PC000786,1,Emulsão explosiva bombeada,283,509.76,462.17
PC000786,2,Estopim de segurança,290,598.6,587.7
PC000786,3,Espoleta eletrônica,255,558.66,540.74
PC000786,4,Booster 450g,37,405.13,398.53
PC000787,1,Protetor auricular tipo plug,349,320.92,331.37
PC000787,2,Respirador semifacial,259,376.02,345.69
PC000788,1,Emulsão explosiva bombeada,368,16.17,18.0
PC000788,2,Cordel detonante 10g/m,75,32.36,33.24
PC000789,1,Transporte de equipamento pesado,3,51472.0,58556.78
PC000789,2,Serviço de movimentação logística interna,5,10818.72,11108.82
PC000790,1,Bota de segurança com biqueira,245,131.19,129.7
PC000790,2,Luva de raspa de couro,124,51.93,53.15
PC000790,3,Respirador semifacial,316,42.43,38.66
PC000790,4,Luva de raspa de couro,47,151.93,168.63
PC000791,1,Eixo principal de britador,5,11006.22,11477.8
PC000791,2,Rolamento de britador,2,47916.97,49675.84
PC000791,3,Cone de britagem,1,30908.57,34056.53
PC000791,4,Mandíbula fixa para britador,7,54614.59,51754.6
PC000791,5,Eixo principal de britador,7,19356.98,20161.13
PC000792,1,Câmara de ar para pneu OTR,4,83518.93,87502.49
PC000793,1,Compressor para perfuração,2,306073.02,292545.47
PC000793,2,Compressor para perfuração,1,184570.11,179074.81
PC000794,1,Correia transportadora EP630 3 lonas,11,15041.05,13595.15
PC000795,1,Capacete de segurança classe B,337,78.69,90.11
PC000795,2,Luva de raspa de couro,346,220.22,213.47
PC000796,1,Óleo de engrenagem ISO 320,175,77.44,75.4
PC000796,2,Óleo hidráulico ISO VG 68,56,761.87,855.69
PC000796,3,Fluido refrigerante concentrado,25,574.36,643.11
PC000797,1,Transformador a seco 500kVA,22,11265.82,12231.62
PC000797,2,Motor elétrico 250cv,23,41589.18,40292.17
PC000797,3,Inversor de frequência 75kW,7,15235.1,16350.07
PC000797,4,Transformador a seco 500kVA,28,10920.06,12334.28
PC000797,5,Motor elétrico 250cv,13,41269.13,43309.93
PC000798,1,Compressor para perfuração,2,663447.49,649011.04
PC000798,2,Compressor para perfuração,3,250384.77,239706.82
PC000798,3,Haste de perfuração T45,2,424002.21,418337.5
PC000798,4,"Bit de perfuração 4 1/2""",1,597223.73,587584.37
PC000798,5,Perfuratriz hidráulica de superfície,3,706890.58,739121.48
PC000799,1,Disjuntor caixa moldada 400A,27,5987.72,5412.21
PC000799,2,Inversor de frequência 75kW,23,38275.69,36469.78
PC000799,3,"Cabo de potência 0,6/1kV 240mm²",8,5398.54,4870.39
PC000799,4,Transformador a seco 500kVA,18,30855.95,29123.62
PC000800,1,Respirador semifacial,153,102.14,116.87
PC000800,2,Bota de segurança com biqueira,153,225.42,260.78
PC000800,3,Respirador semifacial,418,147.59,165.54
PC000800,4,Luva de raspa de couro,265,26.52,24.62
PC000800,5,Bota de segurança com biqueira,455,230.35,229.65
